City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
300,magadan,59.5667,150.8,257.84,79,94,4.58,RU,1733817467
301,tshikapa,-6.4167,20.8,300.13,73,87,1.49,CD,1733817467
302,la palma,33.8464,-118.0467,293.16,13,0,8.75,US,1733817369
303,kyshtovka,56.555,76.6271,257.97,85,100,7.33,RU,1733817467
304,ola,59.5833,151.2833,257.21,78,98,5.5,RU,1733817468
305,orenburg,51.7727,55.0988,265.16,65,100,5.34,RU,1733817468
306,aasiaat,68.7098,-52.8699,264.06,89,100,4.83,GL,1733817468
307,chishmy,54.5765,55.3764,268.38,82,100,7.3,RU,1733817468
308,bodo,67.28,14.405,280.34,98,100,13.89,NO,1733817468
309,menongue,-14.6585,17.691,300.36,48,65,4.07,AO,1733817468
310,punta umbria,37.1821,-6.9661,276.61,67,0,2.81,ES,1733817469
311,hirara,24.8,125.2833,296.3,64,20,6.17,JP,1733817469
312,carnarvon,-24.8667,113.6333,299.94,72,49,6.17,AU,1733817469
313,fort mcmurray,56.7268,-111.381,254.92,78,100,4.12,CA,1733817469
314,bamiantong,44.9333,130.5333,264.72,81,25,6.59,CN,1733817469
315,curitibanos,-27.2828,-50.5844,286.9,99,97,1.24,BR,1733817470
316,riverside,33.7333,-116.0508,283.33,17,0,4.47,US,1733817225
317,kongolo,-5.3833,27.0,301.32,67,20,0.91,CD,1733817470
318,pachino,36.7186,15.0907,288.56,56,100,4.89,IT,1733817470
319,wendell,35.781,-78.3697,285.57,95,100,0.45,US,1733817470
320,praia da vitoria,38.7333,-27.0667,290.29,72,75,5.3,PT,1733817470
321,preobrazheniye,42.9019,133.9064,272.19,56,5,3.34,RU,1733817470
322,colonia,50.9333,6.95,279.28,86,100,3.09,DE,1733817471
323,east ballina,-28.8667,153.5833,295.22,95,100,2.95,AU,1733817471
324,coahuayana de hidalgo,18.7,-103.6583,296.41,69,3,1.68,MX,1733817471
325,robertsport,6.7533,-11.3686,298.39,82,100,4.04,LR,1733817471
326,nyurba,63.2842,118.3319,242.94,99,100,1.93,RU,1733817471
327,guerrero negro,27.9769,-114.0611,287.7,88,44,4.51,MX,1733817471
328,jalapa,19.5333,-96.9167,288.95,45,0,3.02,MX,1733817471
329,wynyard,-41.0,145.7167,288.25,62,100,5.07,AU,1733817472
330,bridgewater,44.3835,-64.5155,271.97,73,100,5.66,CA,1733817472
331,mahanoro,-19.9,48.8,300.98,65,28,3.42,MG,1733817472
332,lekki,6.3607,4.8333,300.19,40,100,1.08,NG,1733817472
333,tingi,-11.3,35.0333,298.82,56,18,2.75,TZ,1733817472
334,makokou,0.5738,12.8642,301.08,64,26,1.61,GA,1733817472
335,rabo de peixe,37.8,-25.5833,290.92,99,75,1.54,PT,1733817472
336,ilula,-7.6766,36.0366,297.95,54,86,3.01,TZ,1733817473
337,kailua-kona,19.6406,-155.9956,297.13,70,0,3.09,US,1733817473
338,burley,42.5357,-113.7928,270.48,74,0,4.63,US,1733817473
339,kununurra,-15.7667,128.7333,310.14,41,40,6.17,AU,1733817473
340,touros,-5.1989,-35.4608,299.02,68,66,6.05,BR,1733817473
341,constantia,44.1833,28.65,279.65,93,100,7.74,RO,1733817473
342,kuraymah,18.55,31.85,300.12,24,0,6.75,SD,1733817474
343,bardai,11.65,7.2333,295.91,26,99,6.16,NG,1733817474
344,corredor,8.64,-82.946,295.1,94,7,1.37,CR,1733817474
345,saldanha,-33.0117,17.9442,297.18,76,4,5.37,ZA,1733817474
346,klyuchi,52.2667,79.1667,256.97,88,35,2.51,RU,1733817474
347,alofi,-19.0595,-169.9187,299.09,83,40,3.6,NU,1733817474
348,severo-yeniseyskiy,60.3725,93.0408,257.56,89,100,6.62,RU,1733817474
349,rengali,21.6333,84.05,300.18,33,77,3.01,IN,1733817475
350,utete,-7.986,38.758,305.71,52,9,1.15,TZ,1733817475
351,ust'-ilimsk,58.0006,102.6619,259.12,93,100,5.21,RU,1733817384
352,langzhong,31.5504,105.9938,281.24,76,99,2.69,CN,1733817475
353,playa blanca,28.8643,-13.8281,291.21,63,91,9.38,ES,1733817475
354,ismailia,30.6043,32.2723,288.19,67,100,0.0,EG,1733817475
355,madalena,41.2162,-8.3345,279.57,81,0,1.46,PT,1733817476
356,qarazhal,48.0078,70.7903,258.38,77,4,0.46,KZ,1733817476
357,rawlins,41.7911,-107.2387,265.09,79,40,4.12,US,1733817476
358,viedma,-40.8135,-62.9967,285.16,78,1,3.75,AR,1733817476
359,mount isa,-20.7333,139.5,304.02,62,100,4.12,AU,1733817476
360,kintampo,8.0563,-1.7306,299.46,25,26,1.26,GH,1733817476
361,polyarnyy,69.1989,33.4478,275.63,98,100,8.93,RU,1733817476
362,fortuna,40.5982,-124.1573,276.66,87,0,4.63,US,1733817477
363,umba,66.6871,34.3429,273.72,90,100,5.86,RU,1733817477
364,galveston,29.3669,-94.9669,293.73,99,100,1.54,US,1733817457
365,thal,35.4791,72.2439,272.23,32,16,1.69,PK,1733817477
366,flekkefjord,58.2971,6.6607,271.65,63,56,1.62,NO,1733817477
367,narasannapeta,18.4167,84.05,302.39,58,100,4.71,IN,1733817363
368,weno,7.4515,151.8468,302.31,74,40,7.18,FM,1733817477
369,dryden,49.7833,-92.7503,262.31,92,100,2.57,CA,1733817478
370,baharampur,24.1,88.25,299.08,33,57,4.04,IN,1733817416
371,la paz,-16.5,-68.15,282.91,87,75,2.57,BO,1733817228
372,sawang daen din,17.4753,103.4575,303.12,43,21,0.9,TH,1733817329
373,erenhot,43.6475,111.9767,267.96,57,100,5.13,CN,1733817478
374,morehead city,34.7229,-76.726,289.18,90,97,0.45,US,1733817204
375,katra,32.9833,74.95,291.8,65,2,3.37,IN,1733817479
376,miri,4.4148,114.0089,304.23,70,40,2.57,MY,1733817479
377,enoch,37.7733,-113.0244,269.53,75,0,0.89,US,1733817479
378,perryton,36.4,-100.8027,274.93,65,100,6.72,US,1733817479
379,ghanzi,-21.5667,21.7833,305.95,26,4,3.13,BW,1733817479
380,ernee,48.2976,-0.9314,277.18,77,100,6.04,FR,1733817479
381,al jubayl,27.0112,49.6583,294.18,52,0,9.54,SA,1733817479
382,bereket,39.2446,55.5154,275.53,78,100,6.19,TM,1733817480
383,emerald,-23.5333,148.1667,308.7,11,64,3.24,AU,1733817480
384,ritchie,-29.038,24.6028,308.43,7,0,4.19,ZA,1733817480
385,walvis bay,-22.9575,14.5053,294.11,65,94,3.11,NA,1733817293
386,kargasok,59.0556,80.8572,260.79,78,100,7.65,RU,1733817480
387,taibet,33.0829,6.3998,277.03,42,100,3.03,DZ,1733817480
388,priozersk,61.0393,30.1291,271.53,86,24,5.41,RU,1733817480
389,sao jose de piranhas,-7.1206,-38.5019,295.22,74,78,2.11,BR,1733817481
390,mariehamn,60.0973,19.9348,272.07,80,0,1.03,AX,1733817481
391,bol'sherech'ye,56.0925,74.6272,259.18,82,100,7.85,RU,1733817481
392,pitimbu,-7.4706,-34.8086,299.29,65,64,4.97,BR,1733817481
393,tiquipaya,-17.3382,-66.2189,291.47,50,40,4.47,BO,1733817481
394,arraial do cabo,-22.9661,-42.0278,296.86,92,100,2.37,BR,1733817481
395,kismayo,-0.3582,42.5454,302.3,64,0,6.75,SO,1733817481
396,soio,-6.1349,12.3689,299.55,86,99,2.35,AO,1733817482
397,nombre de dios,23.85,-104.2333,286.17,69,4,3.38,MX,1733817482
398,perry,37.2506,-83.1999,284.26,94,76,1.86,US,1733817482
399,pudasjarvi,65.3833,26.9167,277.23,87,91,6.71,FI,1733817482
400,madang,-5.2246,145.7966,300.02,86,100,1.99,PG,1733817482
401,basni,27.1667,73.65,294.25,21,0,2.45,IN,1733817482
402,verkhnevilyuysk,63.4453,120.3167,239.72,100,100,1.37,RU,1733817482
403,mishan,45.55,131.8833,265.42,82,86,5.51,CN,1733817483
404,lata,40.1629,-8.3327,275.42,87,0,1.3,PT,1733817483
405,novogornyy,55.63,60.7919,268.63,75,100,6.85,RU,1733817483
406,petauke,-14.2426,31.3253,304.32,36,22,3.77,ZM,1733817483
407,chake chake,-5.2459,39.7666,302.98,64,24,1.98,TZ,1733817483
408,korla,41.7597,86.1469,270.69,77,99,3.45,CN,1733817483
409,westport,41.1415,-73.3579,279.9,93,100,3.6,US,1733817483
410,yermentau,51.6214,73.1069,254.49,92,16,5.57,KZ,1733817484
411,lompoc,34.6391,-120.4579,280.55,93,0,4.63,US,1733817484
412,akureyri,65.6835,-18.0878,278.11,52,75,4.63,IS,1733817484
413,cabo san lucas,22.8909,-109.9124,291.9,53,89,1.26,MX,1733817484
414,oruro,-17.9833,-67.15,283.18,73,59,3.31,BO,1733817484
415,aflou,34.1128,2.1023,273.51,77,3,2.32,DZ,1733817484
416,redwood falls,44.5394,-95.1169,267.12,73,0,6.69,US,1733817484
417,baringo,0.4667,35.9667,301.55,37,0,0.62,KE,1733817485
418,canutama,-6.5339,-64.3831,296.17,92,41,0.22,BR,1733817485
419,amungan,15.3652,119.9582,301.17,73,97,2.49,PH,1733817485
420,hovd,48.0056,91.6419,262.04,78,100,1.02,MN,1733817485
421,namibe,-15.1961,12.1522,298.08,75,100,2.47,AO,1733817485
422,mitchell,43.7094,-98.0298,272.14,96,100,5.14,US,1733817485
423,taoudenni,22.6783,-3.9836,293.51,15,99,1.62,ML,1733817485
424,pandan,14.0453,124.1694,299.68,90,100,6.69,PH,1733817486
425,sorong,-0.8833,131.25,301.74,79,100,5.41,ID,1733817486
426,lyskovo,56.0328,45.0422,268.71,92,100,2.45,RU,1733817486
427,las tablas,7.7667,-80.2833,299.36,99,50,2.82,PA,1733817486
428,frontera,26.9333,-101.45,288.89,47,62,0.89,MX,1733817486
429,barabai,-2.5833,115.3833,300.96,81,100,1.12,ID,1733817486
430,sainyabuli,19.25,101.75,304.51,43,45,1.05,LA,1733817486
431,ataq,14.5377,46.8319,293.19,26,0,5.63,YE,1733817487
432,harstad,68.799,16.5293,278.24,98,100,15.2,NO,1733817487
433,artigas,-30.4,-56.4667,286.75,94,0,3.26,UY,1733817266
434,margate,51.3813,1.3862,280.2,84,100,1.79,GB,1733817362
435,trairi,-3.2778,-39.2689,299.17,73,61,6.0,BR,1733817486
436,al kharijah,25.4514,30.5464,293.03,25,0,4.07,EG,1733817487
437,abaete,-19.16,-45.4458,293.71,88,100,2.12,BR,1733817488
438,hadibu,12.65,54.0333,299.0,60,87,6.21,YE,1733817488
439,san julian,21.0167,-102.1667,286.55,60,1,1.5,MX,1733817488
440,siuna,13.7332,-84.7773,294.93,98,37,1.91,NI,1733817488
441,mount gambier,-37.8333,140.7667,290.18,61,6,3.97,AU,1733817488
442,pangody,65.85,74.4859,262.14,95,100,5.88,RU,1733817488
443,moscow,55.7522,37.6156,269.44,99,100,0.35,RU,1733817477
444,manta,-0.95,-80.7333,297.03,83,100,4.79,EC,1733817374
445,haiku-pauwela,20.9219,-156.3051,297.06,88,40,12.52,US,1733817489
446,pizarro,4.9533,-77.366,297.28,93,27,1.88,CO,1733817489
447,prince rupert,54.3161,-130.3201,278.98,84,100,9.26,CA,1733817458
448,worcester,42.3334,-71.8328,274.01,97,100,5.14,US,1733817489
449,tutoia,-2.7619,-42.2744,299.15,88,54,5.59,BR,1733817489
450,makungu,-8.7333,35.2833,297.85,61,74,3.61,TZ,1733817489
451,masterton,-40.9597,175.6575,284.45,82,2,1.59,NZ,1733817490
452,san andres,12.5847,-81.7006,302.16,79,20,5.66,CO,1733817490
453,port macquarie,-31.4333,152.9167,295.41,85,63,2.24,AU,1733817490
454,kone,-21.0595,164.8658,300.43,65,60,0.99,NC,1733817490
455,ardestan,33.3761,52.3694,283.62,47,16,3.13,IR,1733817490
456,neiafu,-18.65,-173.9833,299.53,94,20,6.17,TO,1733817490
457,tevriz,57.509,72.4042,262.83,92,100,5.04,RU,1733817491
458,nar'yan-mar,67.6713,53.087,270.2,95,100,8.89,RU,1733817491
459,cockburn town,21.4612,-71.1419,299.01,78,95,10.41,TC,1733817491
460,batroun,34.2553,35.6581,293.23,55,100,3.17,LB,1733817491
461,scottburgh,-30.2867,30.7532,301.21,76,60,8.52,ZA,1733817491
462,babruysk,53.15,29.2333,272.72,83,100,5.12,BY,1733817491
463,acapulco de juarez,16.8634,-99.8901,295.14,82,2,1.89,MX,1733817491
464,saba,15.4667,-86.25,294.53,97,28,1.05,HN,1733817492
465,vandergrift,40.6028,-79.5648,282.37,78,100,1.85,US,1733817492
466,lerwick,60.1545,-1.1494,281.8,88,99,6.88,GB,1733817492
467,kasese,0.1833,30.0833,298.36,60,67,1.86,UG,1733817492
468,tsiombe,-25.3,45.4833,304.08,46,13,7.2,MG,1733817492
469,ghadamis,30.1337,9.5007,286.82,43,100,3.89,LY,1733817492
470,northam,51.0333,-4.2167,279.89,80,81,8.59,GB,1733817492
471,yichun,47.7,128.9,260.53,91,98,4.22,CN,1733817493
472,pontianak,-0.0333,109.3333,300.14,94,75,4.63,ID,1733817493
473,timbuktu,16.7735,-3.0074,293.47,10,99,2.79,ML,1733817493
474,ciudad bolivar,8.1222,-63.5497,297.35,85,3,3.86,VE,1733817493
475,felipe carrillo puerto,19.5833,-88.05,294.64,99,54,0.65,MX,1733817493
476,twon-brass,4.3151,6.2418,300.63,76,99,2.07,NG,1733817493
477,pisco,-13.7,-76.2167,292.18,82,0,0.51,PE,1733817493
478,middelburg,-25.7751,29.4648,301.69,32,2,3.19,ZA,1733817494
479,waingapu,-9.6567,120.2641,299.36,78,100,2.75,ID,1733817494
480,fort bragg,35.139,-79.006,287.06,97,100,0.0,US,1733817494
481,zahedan,29.4963,60.8629,287.1,15,0,3.09,IR,1733817494
482,nabire,-3.3667,135.4833,300.49,83,84,1.04,ID,1733817393
483,mitu,1.1983,-70.1733,294.62,98,100,0.52,CO,1733817495
484,redencao,-4.2258,-38.7306,297.25,81,98,2.13,BR,1733817495
485,christchurch,-43.5333,172.6333,290.26,55,25,6.17,NZ,1733817223
486,motygino,58.1831,94.7592,259.48,89,100,4.73,RU,1733817495
487,nichinan,31.6,131.3667,284.05,62,1,0.77,JP,1733817495
488,vostochnyy,55.8167,37.8667,269.17,100,100,0.6,RU,1733817387
489,nampula,-15.1165,39.2666,302.12,61,75,3.6,MZ,1733817496
490,ryotsu-minato,38.0833,138.4333,279.08,78,92,1.2,JP,1733817496
491,nuuk,64.1835,-51.7216,270.49,63,75,5.66,GL,1733817496
492,tecolots,32.5667,-114.9833,284.14,12,0,4.59,MX,1733817496
493,garissa,-0.4536,39.6401,303.71,50,0,3.03,KE,1733817496
494,laguna,38.421,-121.4238,279.24,91,0,0.0,US,1733817496
495,sinabang,2.4803,96.3801,298.73,89,100,3.59,ID,1733817496
496,rosarito,32.3333,-117.0333,281.66,27,0,4.97,MX,1733817497
497,tofol,5.3248,163.0078,301.89,74,95,7.56,FM,1733817497
498,seme,15.1942,-12.9448,295.5,19,100,2.48,SN,1733817497
499,karatas,36.582,35.3701,289.12,64,19,2.48,TR,1733817497
500,barah,13.7,30.3667,302.37,25,0,7.89,SD,1733817497
501,susuman,62.7833,148.1667,246.32,100,100,1.31,RU,1733817497
502,el nido,11.1858,119.3956,302.67,82,97,4.92,PH,1733817497
503,schweizer-reneke,-27.1887,25.3293,306.68,18,0,4.5,ZA,1733817498
504,baruun-urt,46.6806,113.2792,260.69,68,17,3.57,MN,1733817498
505,flin flon,54.7682,-101.865,258.21,84,91,5.45,CA,1733817498
506,linqiong,30.4159,103.4609,282.8,58,98,1.48,CN,1733817498
507,hotan,37.0997,79.9269,274.3,38,100,2.57,CN,1733817498
508,san jose del guaviare,2.5729,-72.6459,294.81,82,100,0.45,CO,1733817498
509,teknaf,20.8624,92.3058,301.28,45,58,7.86,BD,1733817498
510,shimoda,34.6667,138.95,282.39,73,49,1.83,JP,1733817499
511,camocim,-2.9022,-40.8411,298.98,79,58,6.2,BR,1733817499
512,portland,45.5234,-122.6762,277.49,94,100,1.79,US,1733817250
513,kamaishi,39.2667,141.8833,275.88,74,0,3.02,JP,1733817499
514,purpe,64.4803,76.6897,262.92,93,100,7.74,RU,1733817499
515,okha,53.5739,142.9478,266.17,81,100,5.89,RU,1733817499
516,yardimli,38.9206,48.2372,278.88,79,36,1.58,AZ,1733817500
517,chonchi,-42.6128,-73.8092,278.22,83,54,0.71,CL,1733817500
518,as sulayyil,20.4607,45.5779,297.42,26,15,2.98,SA,1733817500
519,arraias,-12.9288,-46.9437,296.25,64,97,0.56,BR,1733817500
520,kristiansund,63.1115,7.732,280.51,65,75,6.17,NO,1733817500
521,necochea,-38.5473,-58.7368,286.69,71,0,3.85,AR,1733817500
522,awjilah,29.1081,21.2869,291.17,33,11,2.67,LY,1733817500
523,usogorsk,63.4106,48.6872,269.95,94,100,4.52,RU,1733817501
524,tolanaro,-25.0319,46.9987,302.19,58,40,8.23,MG,1733817501
525,binhe,32.6883,112.8275,280.92,36,100,5.99,CN,1733817501
526,beloyarskiy,63.7119,66.6722,264.79,94,100,3.04,RU,1733817501
527,timaru,-44.4,171.25,292.08,52,84,1.34,NZ,1733817501
528,ust'-kulom,61.6864,53.6902,266.29,92,100,3.52,RU,1733817501
529,bayevo,53.2833,80.7667,252.54,98,52,2.43,RU,1733817501
530,buritis,-15.6178,-46.4233,295.1,72,100,0.62,BR,1733817502
531,vila franca do campo,37.7167,-25.4333,291.42,99,100,2.64,PT,1733817502
532,el bolson,-41.9667,-71.5167,279.07,82,100,1.64,AR,1733817502
533,zhalantun,48.0,122.7167,262.79,67,0,6.56,CN,1733817302
534,ormara,25.2088,64.6357,296.23,39,59,2.69,PK,1733817502
535,ar rutbah,33.0381,40.2848,288.35,53,14,3.43,IQ,1733817502
536,tanjung selor,2.8372,117.3642,302.97,78,77,1.35,ID,1733817503
537,daugavpils,55.8833,26.5333,271.37,67,61,1.4,LV,1733817332
538,kodinsk,58.6881,99.1844,259.7,90,100,4.55,RU,1733817348
539,lesogorsk,56.0458,99.5136,260.77,76,85,3.37,RU,1733817503
540,brookings,44.3114,-96.7984,269.29,89,100,4.12,US,1733817503
541,chimore,-16.9833,-65.1333,295.89,99,100,1.09,BO,1733817503
542,ceeldheer,3.8488,47.1806,303.58,46,62,9.07,SO,1733817504
543,virarajendrapet,12.2,75.8,299.85,52,100,2.43,IN,1733817504
544,ouesso,1.6136,16.0517,304.26,36,6,1.68,CG,1733817504
545,stephenville,32.2207,-98.2023,283.22,88,100,4.12,US,1733817504
546,portales,34.1862,-103.3344,275.7,48,98,6.53,US,1733817504
547,al burayqah,30.4062,19.5739,290.47,48,93,4.26,LY,1733817504
548,ghazni,33.5536,68.4269,274.82,20,58,1.58,AF,1733817504
549,kuala terengganu,5.3302,103.1408,298.12,94,40,3.6,MY,1733817505
550,villa huidobro,-34.8383,-64.5869,290.15,67,0,3.92,AR,1733817505
551,naifaru,5.4444,73.3657,300.17,73,59,2.6,MV,1733817505
552,dobroye,52.8678,39.8109,273.26,73,100,1.54,RU,1733817505
553,katsuura,35.1333,140.3,283.71,48,0,3.13,JP,1733817505
554,raja,8.4596,25.678,302.83,18,79,4.3,SS,1733817505
555,fort st. john,56.2499,-120.8529,261.09,92,75,4.12,CA,1733817505
556,sungai raya,0.7,108.9,300.79,83,98,2.08,ID,1733817506
557,tome,-36.6167,-72.95,282.49,81,0,1.86,CL,1733817334
558,yarmouth,41.7057,-70.2286,282.18,96,100,2.57,US,1733817506
559,pimentel,-6.8367,-79.9342,293.31,73,0,6.17,PE,1733817506
560,koyulhisar,40.3025,37.8311,277.32,79,100,4.17,TR,1733817506
561,culaba,11.6578,124.5425,302.02,81,98,5.01,PH,1733817506
562,san rafael,-34.6177,-68.3301,293.22,45,0,2.0,AR,1733817506
563,tafalla,42.5269,-1.6745,276.34,89,93,4.37,ES,1733817507
564,sao felix do xingu,-6.6447,-51.995,295.23,89,100,0.49,BR,1733817264
565,goure,13.9835,10.2704,297.28,19,100,6.93,NE,1733817507
566,reggane,26.7158,0.1714,291.22,22,100,2.45,DZ,1733817507
567,bubanza,-3.1167,29.4,300.64,62,14,0.2,BI,1733817507
568,queenstown,-31.8976,26.8753,302.54,37,6,1.61,ZA,1733817508
569,port saint john's,-31.6229,29.5448,299.77,74,27,6.9,ZA,1733817508
570,tasqala,51.1167,50.3167,268.54,86,100,4.96,KZ,1733817508
571,veinticinco de mayo,-35.4323,-60.1727,286.47,76,0,2.82,AR,1733817508
572,sinjai,-5.1241,120.253,298.94,89,100,1.68,ID,1733817398
573,nadi,-17.8,177.4167,300.15,83,40,0.51,FJ,1733817508
574,gosaba,22.165,88.7998,301.07,39,40,5.07,IN,1733817508
575,borazjan,29.2666,51.2159,295.91,51,3,1.81,IR,1733817509
576,batyrevo,55.0675,47.6111,270.79,91,85,3.21,RU,1733817509
577,upington,-28.4478,21.2561,302.36,16,0,2.57,ZA,1733817509
578,chui,-33.6971,-53.4616,285.4,88,37,1.09,UY,1733817509
579,oriximina,-1.7656,-55.8661,297.82,79,31,1.02,BR,1733817509
580,loch garman,52.3342,-6.4575,280.31,86,46,5.36,IE,1733817420
581,monte carmelo,-18.7247,-47.4986,292.77,88,34,1.45,BR,1733817509
582,ouro sogui,15.6,-13.3167,291.16,59,0,1.03,SN,1733817510
583,howard springs,-12.497,131.047,303.61,76,100,4.28,AU,1733817510
584,port moresby,-9.4431,147.1797,303.83,70,75,5.14,PG,1733817510
585,teguise,29.0605,-13.564,289.27,52,75,8.75,ES,1733817510
586,talcahuano,-36.7167,-73.1167,282.97,87,0,3.6,CL,1733817504
587,tomarza,38.4472,35.7992,277.92,87,100,0.34,TR,1733817511
588,nikel,69.4128,30.222,275.73,96,100,8.88,RU,1733817511
589,mogocha,53.7333,119.7667,257.38,73,15,2.57,RU,1733817511
590,torredembarra,41.1451,1.3986,280.55,61,69,2.21,ES,1733817511
591,zaozersk,69.4005,32.4476,275.8,99,100,12.53,RU,1733817511
592,iola,37.9245,-95.4,277.18,71,100,8.75,US,1733817511
593,solikamsk,59.6196,56.7729,265.56,93,100,3.24,RU,1733817511
594,santa ana de yacuma,-13.75,-65.4333,297.01,84,35,1.98,BO,1733817512
595,quellon,-43.1167,-73.6167,279.68,80,94,1.13,CL,1733817512
596,baie-comeau,49.2168,-68.1489,264.97,79,100,5.66,CA,1733817512
597,prabumulih,-3.45,104.25,305.17,58,100,2.28,ID,1733817512
598,plastun,44.7561,136.2939,267.27,68,34,4.02,RU,1733817512
599,veraval,20.9,70.3667,299.83,27,96,4.9,IN,1733817512
600,la huacana,18.9667,-101.8167,295.48,58,50,1.52,MX,1733817513
601,iznik,40.4286,29.7211,292.01,59,5,5.82,TR,1733817342
602,buriti bravo,-5.8372,-43.8336,294.85,96,79,0.53,BR,1733817513
